 Product Name,ASIN,Marketplace URL,UPC,SKU,Source URL,Handling Time,Bundle Qty,Source Price,Shipping Cost,Listed By,Initial price to list on Amazon,Tax,Buy Box,Marketplace,Amazon Fee FBA,Amazon Fee FBM,Lowest FBA,Lowest FBM,Sales Rank,Profit (FBA),Profit (FBM),Category,Approved for selling,
"Hoover ONEPWR Evolve Pet Cordless Upright Vacuum Cleaner - Kit BH52420PC","B08749DHG1","https://www.amazon.com/dp/B08749DHG1","073502046838","","https://www.walmart.com/ip/252102439?selected=true","","1","160","0.00","","","12.8","149","Amazon","40.24","22.35","149","159.99","4,970","-51.24000000000001","-33.349999999999994","VACUUM_CLEANER","Login to SC",
"Honeywell RTH9585WF Smart Thermostat No Hub Required","B075BF6V58","https://www.amazon.com/dp/B075BF6V58","085267911313","","https://www.walmart.com/ip/997808291?selected=true","","1","125.99","0.00","","","10.0792","133.95","Amazon","24.31","19.36","143.9","129.04","1,772","-16.35000000000001","-11.400000000000006","HVAC_CONTROL_THERMOSTAT","Login to SC",
"Ninja Nutri Ninja Auto IQ Blender","B01N7Y3H73","https://www.amazon.com/dp/B01N7Y3H73","622356543873","","https://www.farmandfleet.com/products/1117515-ninja-nutri-ninja-auto-iq-blender.html","","1","79.99","N/A","","","6.3991999999999996","N/A","Amazon","18.99","10.5","69.99","107.04","572","-28.989999999999995","-20.5","HEADPHONES","Login to SC",
"8 Qt. Foldable Frame Stainless Steel Chafing Dish Buffet Chafer Complete (Set of 4)","B07KX9G1L6","https://www.amazon.com/dp/B07KX9G1L6","810002700415","","https://www.homedepot.com/p/ALPHA-LIVING-8-Qt-Foldable-Frame-Stainless-Steel-Chafing-Dish-Buffet-Chafer-Complete-Set-of-4-70014/311321202","","1","130.94","0.00","","","10.4752","N/A","Amazon","44.87","20.25","134.99","169.99","988","-40.81999999999999","-16.19999999999999","SAUTE_FRY_PAN","Login to SC",
"NETGEAR - Orbi AC3000 Mesh WiFi System with Router and Satellite Extender (RBK50)","B01K4CZOBS","https://www.amazon.com/dp/B01K4CZOBS","606449116359","","https://www.walmart.com/ip/54445769?selected=true","","1","250","0.00","","","20","277.99","Amazon","29.02","22.33","279.13","281.25","259","-1.0300000000000011","5.660000000000025","NETWORKING_ROUTER","Login to SC",
"Instant Pot DUO80 8 Qt 7-in-1 Multi- Use Programmable Pressure Cooker","B01B1VC13K","https://www.amazon.com/dp/B01B1VC13K","853084004279","","https://www.walmart.com/ip/55042612?selected=true","","1","99","0.00","","","7.92","N/A","Amazon","35.29","14.85","99","N/A","13","-35.29","-14.849999999999994","PRESSURE_COOKER","Login to SC",
"Honeywell Carnegie 52 Matte Black LED Industrial Ceiling Fan with Remote Mesh Drum Lighting and Edison Bulbs","B07GJQ7N7V","https://www.amazon.com/dp/B07GJQ7N7V","671961506148","","https://www.walmart.com/ip/923734636?selected=true","","1","109","0.00","","","8.72","N/A","Amazon","32.72","16.35","109","148.72","1,503","-32.72","-16.349999999999994","ELECTRIC_FAN","Login to SC",
"Brio Self Cleaning Bottom Loading Water Cooler Water Dispenser – Limited Edition - 3 Temperature Settings - Hot Cold and Room-Temp Water - UL/Energy Star Approved","B07P6FS6HW","https://www.amazon.com/dp/B07P6FS6HW","841545156629","","https://www.walmart.com/ip/554864027?selected=true","","1","370","0.00","","","29.6","N/A","Amazon","85.41000000000001","44.4","369.99","369.99","17,701","-85.42000000000002","-44.40999999999997","INDUSTRIAL_HOSE","Login to SC",
"Dupray Neat Steam Cleaner Best Multipurpose Heavy Duty Steamer for Floors Cars and More","B07C44DM6D","https://www.amazon.com/dp/B07C44DM6D","829285001713","","https://www.walmart.com/ip/941932827?selected=true","","1","149.78","0.00","","","11.9824","149.78","Amazon","41.01","22.47","N/A","149.78","4,602","-41.00999999999999","-22.47","STEAM_CLEANER","Login to SC",
"olee sleep 18 inch tall heavy duty steel slat/ anti-slip support/ easy assembly/ mattress foundation/ maximum storage/ noise free/ no box spring needed black","B01M14TAF0","https://www.amazon.com/dp/B01M14TAF0","889860063130","","https://www.walmart.com/ip/101214702?selected=true","","1","195.6","0.00","","","15.648","159.99","Amazon","53.56","24","159.99","190.58","910","-89.16999999999999","-59.609999999999985","BED_FRAME","Login to SC",
"Blue Pure 211+ Replacement Filter Particle and Activated Carbon Fits Blue Pure 211+ Air Purifier by Blueair","B073SKH39W","https://www.amazon.com/dp/B073SKH39W","689122009711","","https://www.walmart.com/ip/945057252?selected=true","","1","79","0.00","","","6.32","69","Amazon","50.97","10.35","69","81.18","1,256","-60.97","-20.35","HVAC_AIR_FILTER","Login to SC",
"BLACK+DECKER 20V MAX* Lithium Pivot Vac BDH2000PL","B00IOEFBKS","https://www.amazon.com/dp/B00IOEFBKS","885911324014","","https://www.walmart.com/ip/36775045?selected=true","","1","79.14","0.00","","","6.3312","79.14","Amazon","23.68","11.87","79.14","101.99","1,654","-23.68","-11.870000000000005","VACUUM_CLEANER","Login to SC",
"WindTunnel 3 Max Performance Pet Bagless Upright Vacuum Cleaner Machine with HEPA media filtration","B07MFM81RX","https://www.amazon.com/dp/B07MFM81RX","073502045589","","https://www.homedepot.com/p/HOOVER-WindTunnel-3-Max-Performance-Pet-Bagless-Upright-Vacuum-Cleaner-Machine-with-HEPA-media-filtration-UH72625/305201373","","1","199","0.00","","","15.92","199","Amazon","57.13","29.85","199","299.5","10,411","-57.129999999999995","-29.849999999999994","VACUUM_CLEANER","Login to SC",
"LEVOIT LV-H132 Air Purifier with True Hepa Filter for Smoke Bacteria and More","B071D58ZY5","https://www.amazon.com/dp/B071D58ZY5","817915020869","","https://www.walmart.com/ip/450937026?selected=true","","1","76.48","0.00","","","6.1184","76.48","Amazon","23.93","11.47","76.48","105.28","1,228","-23.93","-11.469999999999999","AIR_PURIFIER","Login to SC",
"hp pavilion 21.5-inch ips led hdmi vga monitor (22cwa)","B015WCV70W","https://www.amazon.com/dp/B015WCV70W","889894569486","","https://www.walmart.com/ip/215601128?selected=true","","1","99.99","0.00","","","7.999199999999999","N/A","Amazon","25.22","12","149.99","149.99","364","24.780000000000015","38.000000000000014","MONITOR","Login to SC",
"Frigidaire 22-Pint Dehumidifier with Effortless Humidity Control White","B07Z5MV9K6","https://www.amazon.com/dp/B07Z5MV9K6","012505283871","","https://www.walmart.com/ip/318740125?selected=true","","1","159.99","0.00","","","12.7992","159.99","Amazon","46.34","24","159.99","164.94","10,716","-46.34","-24","DEHUMIDIFIER","Login to SC",
"iLIVING 18 Wall-Mount Outdoor Misting Fan Black","B01I9BZ0TW","https://www.amazon.com/dp/B01I9BZ0TW","856957005267","","https://www.walmart.com/ip/54134369?selected=true","","1","122.54","0.00","","","9.8032","122.39","Amazon","40.7","18.36","122.39","129","1,295","-40.85000000000001","-18.510000000000005","ELECTRIC_FAN","Login to SC",
"Sunny Health & Fitness Upright Row-N-Ride Rowing Machine","B074B3B22G","https://www.amazon.com/dp/B074B3B22G","815749011893","","https://www.walmart.com/ip/587206331?selected=true","","1","99.97","0.00","","","7.9976","102.99","Amazon","34.37","15.45","102.99","159.99","1,191","-31.349999999999994","-12.430000000000007","ROWING_MACHINE","Login to SC",
"Bose SoundLink Micro Waterproof Portable Bluetooth Speaker - Black","B0748N1BZD","https://www.amazon.com/dp/B0748N1BZD","017817768429","","https://www.walmart.com/ip/367992038?selected=true","","1","99","0.00","","","7.92","99","Amazon","12.98","7.92","99","99","281","-12.980000000000004","-7.920000000000002","SPEAKERS","Login to SC",
"Nintendo Switch Joy-Con Pair Neon Pink and Neon Green","B078GZM4H8","https://www.amazon.com/dp/B078GZM4H8","045496881900","","https://www.walmart.com/ip/656821586?selected=true","","1","69","0.00","","","5.52","69","Amazon","15.9","12.15","69","78.57","39","-15.899999999999999","-12.149999999999999","WIRELESS_ACCESSORY","Login to SC",
"Tommy Bahama 5 Position Pineapple Print Beach Chair","B0854HPJ41","https://www.amazon.com/dp/B0854HPJ41","080958388375","","https://www.walmart.com/ip/506424093?selected=true","","1","65","0.00","","","5.2","181.99","Amazon","47.74","27.3","209","181.99","10,902","69.25","89.69","CHAIR","Login to SC",
"Sleep Master SmartBase Mattress Foundation/Platform Bed Frame/Box Spring Replacement/Quiet Noise-Free/Maximum Under-bed Storage Queen","B006MIUM20","https://www.amazon.com/dp/B006MIUM20","841550050547","","https://www.walmart.com/ip/123221506?selected=true","","1","140","0.00","","","11.2","109.95","Amazon","52.82","16.49","143","109.77","366","-82.87","-46.53999999999999","BED_FRAME","Login to SC",
"23-Stitch Sewing Machine","B003VWXZQ0","https://www.amazon.com/dp/B003VWXZQ0","037431883018","","https://www.homedepot.com/p/Singer-23-Stitch-Sewing-Machine-4423CL/203722606","","1","179.99","0.00","","","14.3992","179.99","Amazon","42.12","27","179.99","179.98","986","-42.120000000000005","-27","SEWING_MACHINE","Login to SC",
"Masterbuilt Outdoor Barbecue 30 Digital Electric BBQ Meat Smoker Grill Black","B07CN38M23","https://www.amazon.com/dp/B07CN38M23","094428271692","","https://www.walmart.com/ip/169848170?selected=true","","1","196.89","0.00","","","15.751199999999999","196.89","Amazon","73.66","29.53","196.89","196.89","1,899","-73.66","-29.53","FOOD_SMOKER","Login to SC",
"August Wi-Fi Smart Lock Matte Black","B082VXRND2","https://www.amazon.com/dp/B082VXRND2","850004426272","","https://www.walmart.com/ip/483421600?selected=true","","1","229.99","0.00","","","18.3992","N/A","Amazon","39.41","34.35","229","259.95","1,573","-40.400000000000006","-35.34","LOCK","Login to SC",
"iSpring RCC7AK NSF Certified Under Sink 6-Stage Reverse Osmosis Drinking Water Filtration System with Alkaline Remineralization","B005LJ8EXU","https://www.amazon.com/dp/B005LJ8EXU","N/A","","https://www.overstock.com/Home-Garden/iSpring-RCC7AK-High-Capacity-Under-Sink-6-Stage-Reverse-Osmosis-Drinking-Water-Filtration-System-with-Alkaline-Remineralization/11982844/product.html","","1","216.59","0.00","","","17.3272","N/A","Amazon","55.21","32.489999999999995","216.59","229.99","4,355","-55.21000000000001","-32.48999999999998","WATER_PURIFICATION_UNIT","Login to SC",
"Lasko 2511 Tower Fan Three Quiet Speeds 36-Inch Black","B002M0HU04","https://www.amazon.com/dp/B002M0HU04","745449846696","","https://www.walmart.com/ip/861063181?selected=true","","1","57.44","0.00","","","4.5952","42.21","Amazon","19.93","6.33","42.21","56.99","806","-35.16","-21.559999999999995","ELECTRIC_FAN","Login to SC",
"Cuisinart WAF-F20 Double Belgian Waffle Maker","B01IA3HJGG","https://www.amazon.com/dp/B01IA3HJGG","N/A","","https://www.overstock.com/Home-Garden/Cuisinart-WAF-F20-Double-Belgian-Waffle-Maker/12017169/product.html","","1","99.95","0.00","","","7.996","95.99","Amazon","28.76","14.4","99.95","95.99","942","-32.72000000000001","-18.360000000000014","COUNTERTOP_GRIDDLE_APPLIANCE","Login to SC",
"Magic Bullet Nutribullet Pro Plus Blender","B07K8SCVHK","https://www.amazon.com/dp/B07K8SCVHK","818049021005","","https://www.walmart.com/ip/426356798?selected=true","","1","116.47","0.00","","","9.3176","N/A","Amazon","22.78","15","99.99","117.62","831","-39.260000000000005","-31.480000000000004","FOOD_BLENDER","Login to SC",
"lorell 14341 18 deep 2-drawer file cabinet black","B0033J6V3A","https://www.amazon.com/dp/B0033J6V3A","783185239556","","https://www.walmart.com/ip/784307698?selected=true","","1","75.27","0.00","","","6.021599999999999","N/A","Amazon","58.1","11.63","78.22","77.51","713","-55.85999999999999","-9.389999999999986","CABINET","Login to SC",
"Vivere Double Hammock with Stand Combo Tropical","B004YJCP7O","https://www.amazon.com/dp/B004YJCP7O","899134000600","","https://www.walmart.com/ip/16875736?selected=true","","1","80.99","0.00","","","6.4792","80.99","Amazon","32.21","12.15","80.99","118","151","-32.21","-12.150000000000006","ABIS_SPORTS","Login to SC",
"Cuisinart Coffee Makers Supreme Grind Automatic Burr Mill","B00018RRRK","https://www.amazon.com/dp/B00018RRRK","086279006691","","https://www.walmart.com/ip/26371577?selected=true","","1","59.95","0.00","","","4.796","59.95","Amazon","15.57","8.99","59.95","59.95","1,049","-15.57","-8.990000000000002","KITCHEN_KNIFE","Login to SC",
"CM W/D VACUUM 16G 6.5HP","B07H84CNG9","https://www.amazon.com/dp/B07H84CNG9","648846007328","","https://www.walmart.com/ip/955159847?selected=true","","1","144.98","0.00","","","11.5984","N/A","Amazon","57.18","15.78","131.49","159.99","923","-70.66999999999999","-29.269999999999982","VACUUM_CLEANER","Login to SC",
"Sleep Innovations Dual Layer Enhanced Support Gel Memory Foam 4 Mattress Topper Queen","B00CEMH3C0","https://www.amazon.com/dp/B00CEMH3C0","617014187483","","https://www.walmart.com/ip/871570495?selected=true","","1","119.99","0.00","","","9.5992","129.99","Amazon","41.08","19.5","129.99","145.35","938","-31.079999999999984","-9.499999999999986","MATTRESS_COVER","Login to SC",
"Logitech MX Vertical Ergonomic Wireless Mouse","B07FNJB8TT","https://www.amazon.com/dp/B07FNJB8TT","097855144461","","https://www.walmart.com/ip/321255745?selected=true","","1","94.99","0.00","","","7.5992","92.39","Amazon","11.14","7.39","92.39","110","37","-13.739999999999995","-9.989999999999995","INPUT_MOUSE","Login to SC",
"PlierT/GStraight10Cv","B00BWIWW1Y","https://www.amazon.com/dp/B00BWIWW1Y","N/A","","https://www.zoro.com/i/G3193115","","1","15.88","5","","","1.2704","154","Amazon","28.05","23.1","154","N/A","2,592","105.07","110.02000000000001","POTABLE_WATER_FILTER","Login to SC",
"Suncast 99 Gallon Outdoor Resin Wicker Deck Storage Box Java Brown","B0044V3USU","https://www.amazon.com/dp/B0044V3USU","044365018768","","https://www.walmart.com/ip/15712453?selected=true","","1","159","0.00","","","12.72","159","Amazon","75","23.85","159","158.99","3,033","-75","-23.849999999999994","STORAGE_BOX","Login to SC",
"Zojirushi 5.5-cup Neuro Fuzzy Rice Cooker and Warmer","B00007J5U7","https://www.amazon.com/dp/B00007J5U7","N/A","","https://www.overstock.com/Home-Garden/Zojirushi-5.5-cup-Neuro-Fuzzy-Rice-Cooker-and-Warmer/4109995/product.html","","1","176.49","0.00","","","14.119200000000001","N/A","Amazon","41.37","28.53","190.22","219.95","1,342","-27.640000000000015","-14.800000000000011","RICE_COOKERS","Login to SC",
"Shark ZU561 Zero-M Upright Vacuum","B07FX7Z3NL","https://www.amazon.com/dp/B07FX7Z3NL","622356555494","","https://www.walmart.com/ip/572927842?selected=true","","1","239.48","0.00","","","19.1584","199.99","Amazon","59.18","30","199.99","199.99","7,417","-98.66999999999999","-69.48999999999998","VACUUM_CLEANER","Login to SC",
"Lawn EdgerTrencherElectric12A7.5","B00Q6EH7DW","https://www.amazon.com/dp/B00Q6EH7DW","N/A","","https://www.zoro.com/i/G8084889","","1","101.77","0.00","","","8.1416","93.53","Amazon","32.57","14.03","93.53","151.99","606","-40.809999999999995","-22.269999999999996","OUTDOOR_LIVING","Login to SC",
"Ultimate Ears MEGABOOM 3 Portable Bluetooth Speaker - Night Black","B07DD3W154","https://www.amazon.com/dp/B07DD3W154","097855141088","","https://www.walmart.com/ip/879112927?selected=true","","1","199.99","0.00","","","15.9992","N/A","Amazon","22.08","15.99","199.9","245","1,072","-22.170000000000016","-16.080000000000013","HEADPHONES","Login to SC",
"Zinus Ultima 6 Memory Foam Mattress Full","B005G5RZIY","https://www.amazon.com/dp/B005G5RZIY","841550047004","","https://www.walmart.com/ip/184492350?selected=true","","1","154.96","0.00","","","12.3968","154.96","Amazon","75.56","23.24","154.96","204","537","-75.56","-23.24000000000001","MATTRESS","Login to SC",
"Trizor XV Knife Sharpener","B0018RSEMU","https://www.amazon.com/dp/B0018RSEMU","087877011155","","https://www.walmart.com/ip/25620160?selected=true","","1","216.76","0.00","","","17.340799999999998","159.95","Amazon","30.27","23.99","159.95","N/A","1,557","-87.08000000000001","-80.80000000000001","KNIFE_SHARPENER","Login to SC",
"Midea WHD-113FSS1 Double Reversible Door Refrigerator and Freezer 3.1 Cubic ...","B00MWXSFM8","https://www.amazon.com/dp/B00MWXSFM8","848837005016","","https://www.walmart.com/ip/240288255?selected=true","","1","273","0.00","","","21.84","N/A","Amazon","96.45","37.5","249.99","399.98","2,599","-119.45999999999998","-60.50999999999999","REFRIGERATOR","Login to SC",
"Novogratz Bushwick Metal Bed King Black","B07C2VZ4G5","https://www.amazon.com/dp/B07C2VZ4G5","029986404466","","https://www.walmart.com/ip/266223312?selected=true","","1","261.89","0.00","","","20.9512","N/A","Amazon","108.05","31.48","214.84","297.99","4,477","-155.09999999999997","-78.52999999999997","BED_FRAME","Login to SC",
"Gotham Steel 20 Piece All in One Kitchen Cookware + Bakeware Set with Non-Stick Ti-Cerama Copper Coating – Includes Skillets Stock Pots Deep Square Pan with Fry Basket Cookie Sheet and Baking Pans","B076B5BQ78","https://www.amazon.com/dp/B076B5BQ78","080313019227","","https://www.walmart.com/ip/349337343?selected=true","","1","199.99","0.00","","","15.9992","N/A","Amazon","48.96","27","179.99","203.9","2,505","-68.96000000000001","-47","COOKING_POT","Login to SC",
"Lifetime 4 Adjustable Folding Table White Granite 80160","B003DYZQKY","https://www.amazon.com/dp/B003DYZQKY","841101001455","","https://www.walmart.com/ip/20690048?selected=true","","1","71.8","0.00","","","5.744","N/A","Amazon","42.72","9.74","64.99","64.95","2,600","-49.56999999999999","-16.589999999999996","TABLE","Login to SC",
"Calphalon Simply Pots and Pans Set 10 piece Cookware Set Nonstick","B001AS94TY","https://www.amazon.com/dp/B001AS94TY","016853037759","","https://www.walmart.com/ip/17382608?selected=true","","1","234.68","0.00","","","18.7744","N/A","Amazon","48.92","30","199.99","199.99","2,757","-83.61000000000001","-64.69","COOKING_POT","Login to SC",
"Cuisinart ICE-70 Electronic Ice Cream Maker Brushed Chrome","B00MVWGUYA","https://www.amazon.com/dp/B00MVWGUYA","N/A","","https://www.overstock.com/Home-Garden/Cuisinart-ICE-70-Electronic-Brushed-Chrome-Ice-Cream-Maker/9288299/product.html","","1","143.99","0.00","","","11.519200000000001","149.95","Amazon","37.99","22.49","N/A","149.95","2,578","-32.03000000000003","-16.530000000000015","KITCHEN","Login to SC",
"Baratza Encore Conical Burr Coffee Grinder","B007F183LK","https://www.amazon.com/dp/B007F183LK","838823004857","","https://www.walmart.com/ip/32587765?selected=true","","1","139","0.00","","","11.12","139","Amazon","28.03","20.85","139","139","2,214","-28.03","-20.849999999999994","KITCHEN","Login to SC",
"Compact Refrigerator1.7 cu. ft.","B01DZQI6YW","https://www.amazon.com/dp/B01DZQI6YW","N/A","","https://www.zoro.com/i/G6932989","","1","136.53","0.00","","","10.9224","129.99","Amazon","58.56","19.5","129.99","N/A","575","-65.1","-26.039999999999992","REFRIGERATOR","Login to SC",
"Cricut EasyPress 2 Raspberry - 12 x 10","B07G51DZ45","https://www.amazon.com/dp/B07G51DZ45","093573533853","","https://www.walmart.com/ip/774132657?selected=true","","1","170.49","0.00","","","13.6392","189","Amazon","43.47","28.35","189","247.35","130","-24.960000000000008","-9.840000000000003","ART_AND_CRAFT_SUPPLY","Login to SC",
"ASUS RT-AX3000 Dual-Band Wi-Fi 6 Router Lifetime Internet Security Ai-Mesh","B084BNH26P","https://www.amazon.com/dp/B084BNH26P","192876522172","","https://www.walmart.com/ip/576509979?selected=true","","1","179.99","0.00","","","14.3992","159.99","Amazon","18.78","12.8","175","150","249","-38.78","-32.80000000000001","NETWORKING_ROUTER","Login to SC",
"Womens Sterling Silver 50mm Hoop Earrings","B01KIG4YNO","https://www.amazon.com/dp/B01KIG4YNO","729881767788","","https://www.boscovs.com/shop/prod/womens-sterling-silver-50mm-hoop-earrings/562107.htm?vId=562107_1007262","","1","20","9.95","","","1.6","189.99","Amazon","45.14","28.5","199.95","189.99","5,848","114.90000000000002","131.54000000000002","COFFEE_MAKER","Login to SC",
"Cuisinart ICE-21 Frozen Yogurt/Ice Cream Maker","B003KYSLMW","https://www.amazon.com/dp/B003KYSLMW","N/A","","https://www.overstock.com/Home-Garden/Cuisinart-ICE-21-Frozen-Yogurt-Ice-Cream-Maker/7587504/product.html","","1","63.99","0.00","","","5.1192","69.95","Amazon","24.47","10.49","69.95","69.95","228","-18.509999999999998","-4.530000000000001","KITCHEN","Login to SC",
"Mr. Coffee Cafe Barista Black & Silver Espresso Maker","B007K9OIMU","https://www.amazon.com/dp/B007K9OIMU","072179232117","","https://www.walmart.com/ip/24293168?selected=true","","1","181.95","0.00","","","14.556","181.95","Amazon","41.27","27.29","181.95","180","9,084","-41.27000000000001","-27.289999999999992","COFFEE_MAKER","Login to SC",
"eufy [boostiq] robovac 30c robot vacuum cleaner wi-fi super-thin 1500pa suction boundary strips included quiet self-charging robotic vacuum cleaner cleans hard floors to medium-pile carpets","B07D75MVX9","https://www.amazon.com/dp/B07D75MVX9","848061065138","","https://www.walmart.com/ip/901852740?selected=true","","1","210","0.00","","","16.8","179.99","Amazon","35.19","27","179.99","N/A","8,131","-65.19999999999999","-57.00999999999999","ROBOTIC_VACUUM_CLEANER","Login to SC",
"BISSELL SpotBot Pet Portable Spot and Stain Cleaner 33N8A","B003Y3AA2S","https://www.amazon.com/dp/B003Y3AA2S","011120031850","","https://www.walmart.com/ip/20513288?selected=true","","1","179.99","0.00","","","14.3992","179.99","Amazon","45.16","27","179.99","299.99","10,985","-45.16","-27","VACUUM_CLEANER","Login to SC",
"Countertop/Built-In Microwave Oven1250W","B01DEWZUG4","https://www.amazon.com/dp/B01DEWZUG4","N/A","","https://www.zoro.com/i/G5462033","","1","186.25","0.00","","","14.9","162.99","Amazon","49.07","24.45","162.99","210.91","2,309","-72.32999999999998","-47.70999999999998","MICROWAVE_OVEN","Login to SC",
"Multi-Purpose Canister Steam Cleaner","B00G00BT72","https://www.amazon.com/dp/B00G00BT72","047171013750","","https://www.homedepot.com/p/McCulloch-Multi-Purpose-Canister-Steam-Cleaner-MC1375/205612131","","1","169.99","0.00","","","13.599200000000002","169.99","Amazon","46.32","25.5","169.99","169.99","9,306","-46.31999999999999","-25.5","STEAM_CLEANER","Login to SC",
"BLACK+DECKER MTC220 20V MAX Cordless 12 Lithium-Ion 3-in-1 Trimmer/Edger and Mower + 2 Batteries","B00HH4K548","https://www.amazon.com/dp/B00HH4K548","885911343312","","https://www.walmart.com/ip/33587770?selected=true","","1","169.99","0.00","","","13.599200000000002","149.99","Amazon","42.01","20.7","148.49","137.99","1,361","-62.00999999999999","-40.69999999999999","LAWN_MOWER","Login to SC",
"Sensi Wi-Fi Smart Thermostat for Smart Home","B01NB1OB0I","https://www.amazon.com/dp/B01NB1OB0I","786710554827","","https://www.homedepot.com/p/Emerson-Sensi-Wi-Fi-Smart-Thermostat-for-Smart-Home-ST55/301231478","","1","129","0.00","","","10.32","84","Amazon","19.18","12.6","97.9","84","1,710","-64.18","-57.599999999999994","HVAC_CONTROL_THERMOSTAT","Login to SC",
"Bose SoundSport Wireless Sports Earbuds - Black","B01L7PSJFO","https://www.amazon.com/dp/B01L7PSJFO","017817731355","","https://www.walmart.com/ip/445651649?selected=true","","1","129","0.00","","","10.32","129","Amazon","21.68","17.32","129","129","95","-21.680000000000007","-17.319999999999993","HEADPHONES","Login to SC",
"Schlage Be489wb-Cam Encode Wifi Enabled Electronic Keypad Deadbolt","B07HXNBWVV","https://www.amazon.com/dp/B07HXNBWVV","043156039128","","https://www.walmart.com/ip/660426735?selected=true","","1","222.35","0.00","","","17.788","222.35","Amazon","39.33","33.35","222.35","222.35","326","-39.33000000000001","-33.349999999999994","LOCK","Login to SC",
"Cuisinart AirFryers Cuisinart Digital Stainless Steel AirFryer Toaster Oven","B07MRG5F4J","https://www.amazon.com/dp/B07MRG5F4J","086279130501","","https://www.walmart.com/ip/993445939?selected=true","","1","199.9","0.00","","","15.992","269.99","Amazon","66.26","40.5","279.95","269.98","5,065","3.8300000000000125","29.590000000000003","AIR_FRYER","Login to SC",
"Ninja CP307C Hot and Cold Brewed System Auto-iQ Tea and Coffee Maker","B07FX73Y7H","https://www.amazon.com/dp/B07FX73Y7H","622356553964","","https://www.walmart.com/ip/969408900?selected=true","","1","207","0.00","","","16.56","229.99","Amazon","53.04","34.5","229.99","229.97","9,968","-30.049999999999983","-11.509999999999991","COFFEE_MAKER","Login to SC",
"Black & Decker LDX120PK 20V MAX Project Kit","B00C625KVE","https://www.amazon.com/dp/B00C625KVE","885911305204","","https://www.farmandfleet.com/products/786849-black-and-decker-ldx120pk-20v-max-project-kit.html","","1","79.99","N/A","","","6.3991999999999996","74.97","Amazon","21.19","9","74.97","77.99","820","-26.209999999999994","-14.019999999999996","DRILL","Login to SC",
"J.A. Henckels International Statement 15-pc Knife Block Set","B00GHX5HGG","https://www.amazon.com/dp/B00GHX5HGG","035886319113","","https://www.walmart.com/ip/43493083?selected=true","","1","139.99","0.00","","","11.199200000000001","127.73","Amazon","27.24","19.16","127.73","125.79","643","-39.5","-31.42","KNIFE_BLOCK_SET","Login to SC",
"Shark - Navigator Pet Pro ZU62 Bagless Pet Upright Vacuum - Pewter Gray Metallic","B07NFRP2RK","https://www.amazon.com/dp/B07NFRP2RK","622356556699","","https://www.walmart.com/ip/441026680?selected=true","","1","245","0.00","","","19.6","249.99","Amazon","60.22","37.5","249.99","197.77","2,365","-55.22999999999999","-32.50999999999999","VACUUM_CLEANER","Login to SC",
"Storkcraft Hoop Glider and Ottoman White with Gray Cushions","B00I5ELBA6","https://www.amazon.com/dp/B00I5ELBA6","056927089802","","https://www.walmart.com/ip/35125515?selected=true","","1","144","0.00","","","11.52","149.99","Amazon","71.7","22.5","149.99","175.49","448","-65.71","-16.50999999999999","CHAIR","Login to SC",
"Granitestone Blue Nonstick 20 Piece Cookware and Bakeware Set","B08FCYC3VY","https://www.amazon.com/dp/B08FCYC3VY","N/A","","https://www.overstock.com/Home-Garden/Granitestone-Blue-Nonstick-20-Piece-Cookware-and-Bakeware-Set./32262990/product.html","","1","217.99","0.00","","","17.4392","189.42","Amazon","51.89","28.41","189.42","198.94","6,471","-80.46000000000004","-56.98000000000002","SAUTE_FRY_PAN","Login to SC",
"2-Burner Professional Portable Propane Gas Grill","B00F3BHB80","https://www.amazon.com/dp/B00F3BHB80","817096012110","","https://www.homedepot.com/p/Cuisinart-2-Burner-Professional-Portable-Propane-Gas-Grill-CGG-306/205195259","","1","174.64","0.00","","","13.9712","174.64","Amazon","54.62","26.2","174.64","249","1,928","-54.620000000000005","-26.19999999999999","BARBECUE_GRILL","Login to SC",
"Hoover Power Scrub Deluxe Carpet Cleaner FH50150","B009ZJ2M7G","https://www.amazon.com/dp/B009ZJ2M7G","073502037003","","https://www.walmart.com/ip/23703441?selected=true","","1","125","0.00","","","10","146.03","Amazon","50.7","21.9","146.03","209.79","N/A","-29.67","-0.8700000000000045","VACUUM_CLEANER","Login to SC",
"Modern Studio Platform 1500H Metal Bed Frame/Mattress Foundation with Headboard no Boxspring needed Wooden Slat Support Queen","B01B8GQAOO","https://www.amazon.com/dp/B01B8GQAOO","841550085433","","https://www.walmart.com/ip/131060075?selected=true","","1","195.33","0.00","","","15.6264","144.98","Amazon","61.2","21.75","144.98","144.98","1,777","-111.55000000000003","-72.10000000000002","BED_FRAME","Login to SC",
"26 Faux Leather Counter Stool 2 pack - Whiskey Brown","B07DPN5HKR","https://www.amazon.com/dp/B07DPN5HKR","842158142290","","https://www.walmart.com/ip/352163057?selected=true","","1","164","0.00","","","13.12","164","Amazon","58.72","24.6","164","160.87","4,081","-58.72","-24.599999999999994","HOME_FURNITURE_AND_DECOR","Login to SC",
"Honeywell Xerxes 62 Oil Rubbed Bronze LED Remote Control Ceiling Fan 8 Blade Integrated Light","B07GJBRKPC","https://www.amazon.com/dp/B07GJBRKPC","671961506094","","https://www.walmart.com/ip/835410554?selected=true","","1","221.99","0.00","","","17.7592","199","Amazon","50.4","29.85","199","245.02","2,163","-73.39000000000001","-52.84","ELECTRIC_FAN","Login to SC",
